k_gene_id,module,k_species_id,k_species_name,aaseq
bpe:BP0946,md:bpe_M00024,bpe,Bordetella pertussis Tohama I ,
bpe:BP1795,md:bpe_M00024,bpe,Bordetella pertussis Tohama I ,
bpe:BP2858,md:bpe_M00024,bpe,Bordetella pertussis Tohama I ,
bpe:BP0946,md:bpe_M00025,bpe,Bordetella pertussis Tohama I ,
bpe:BP0947,md:bpe_M00025,bpe,Bordetella pertussis Tohama I ,
bpe:BP1795,md:bpe_M00025,bpe,Bordetella pertussis Tohama I ,
bpe:BP2858,md:bpe_M00025,bpe,Bordetella pertussis Tohama I ,
bpe:BP0383,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP0451,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP0655,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP2335,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP2960,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP3539,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP3588,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP3807,md:bpe_M00028,bpe,Bordetella pertussis Tohama I ,
bpe:BP2188,md:bpe_M00049,bpe,Bordetella pertussis Tohama I ,
bpe:BP2202,md:bpe_M00049,bpe,Bordetella pertussis Tohama I ,
bpe:BP2769,md:bpe_M00049,bpe,Bordetella pertussis Tohama I ,
bpe:BP2890,md:bpe_M00049,bpe,Bordetella pertussis Tohama I ,
bpe:BP3333,md:bpe_M00049,bpe,Bordetella pertussis Tohama I ,
bpe:BP1437,md:bpe_M00050,bpe,Bordetella pertussis Tohama I ,
bpe:BP1578,md:bpe_M00050,bpe,Bordetella pertussis Tohama I ,
bpe:BP2202,md:bpe_M00050,bpe,Bordetella pertussis Tohama I ,
bpe:BP2624,md:bpe_M00050,bpe,Bordetella pertussis Tohama I ,
bpe:BP2625,md:bpe_M00050,bpe,Bordetella pertussis Tohama I ,
bpe:BP3333,md:bpe_M00050,bpe,Bordetella pertussis Tohama I ,
bpe:BP0949,md:bpe_M00052,bpe,Bordetella pertussis Tohama I ,
bpe:BP2202,md:bpe_M00052,bpe,Bordetella pertussis Tohama I ,
bpe:BP2389,md:bpe_M00052,bpe,Bordetella pertussis Tohama I ,
bpe:BP0700,md:bpe_M00063,bpe,Bordetella pertussis Tohama I ,
bpe:BP0701,md:bpe_M00063,bpe,Bordetella pertussis Tohama I ,
bpe:BP2388,md:bpe_M00063,bpe,Bordetella pertussis Tohama I ,
bpe:BP2768,md:bpe_M00063,bpe,Bordetella pertussis Tohama I ,
bpe:BP0035,md:bpe_M00064,bpe,Bordetella pertussis Tohama I ,
bpe:BP0388,md:bpe_M00064,bpe,Bordetella pertussis Tohama I ,
bpe:BP0954,md:bpe_M00064,bpe,Bordetella pertussis Tohama I ,
bpe:BP0955,md:bpe_M00064,bpe,Bordetella pertussis Tohama I ,
bpe:BP3602,md:bpe_M00064,bpe,Bordetella pertussis Tohama I ,
bpe:BP0883,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP0889,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP1910,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP2442,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP2443,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP2996,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP2997,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP3591,md:bpe_M00082,bpe,Bordetella pertussis Tohama I ,
bpe:BP0466,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP0772,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP0813,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP0859,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP1002,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP1128,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP1430,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP1668,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP1672,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP1785,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP2439,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP2441,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP2554,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP3010,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP3215,md:bpe_M00083,bpe,Bordetella pertussis Tohama I ,
bpe:BP0532,md:bpe_M00086,bpe,Bordetella pertussis Tohama I ,
bpe:BP1099,md:bpe_M00086,bpe,Bordetella pertussis Tohama I ,
bpe:BP2811,md:bpe_M00086,bpe,Bordetella pertussis Tohama I ,
bpe:BP0310,md:bpe_M00087,bpe,Bordetella pertussis Tohama I ,
bpe:BP0625,md:bpe_M00087,bpe,Bordetella pertussis Tohama I ,
bpe:BP0669,md:bpe_M00087,bpe,Bordetella pertussis Tohama I ,
bpe:BP2759,md:bpe_M00087,bpe,Bordetella pertussis Tohama I ,
bpe:BP3198,md:bpe_M00087,bpe,Bordetella pertussis Tohama I ,
bpe:BP3277,md:bpe_M00087,bpe,Bordetella pertussis Tohama I ,
bpe:BP3304,md:bpe_M00087,bpe,Bordetella pertussis Tohama I ,
bpe:BP0792,md:bpe_M00093,bpe,Bordetella pertussis Tohama I ,
bpe:BP1294,md:bpe_M00093,bpe,Bordetella pertussis Tohama I ,
bpe:BP1424,md:bpe_M00093,bpe,Bordetella pertussis Tohama I ,
bpe:BP1360,md:bpe_M00119,bpe,Bordetella pertussis Tohama I ,
bpe:BP1816,md:bpe_M00119,bpe,Bordetella pertussis Tohama I ,
bpe:BP2850,md:bpe_M00119,bpe,Bordetella pertussis Tohama I ,
bpe:BP3398,md:bpe_M00119,bpe,Bordetella pertussis Tohama I ,
bpe:BP3571,md:bpe_M00119,bpe,Bordetella pertussis Tohama I ,
bpe:BP3821,md:bpe_M00119,bpe,Bordetella pertussis Tohama I ,
bpe:BP0097,md:bpe_M00120,bpe,Bordetella pertussis Tohama I ,
bpe:BP1751,md:bpe_M00120,bpe,Bordetella pertussis Tohama I ,
bpe:BP3471,md:bpe_M00120,bpe,Bordetella pertussis Tohama I ,
bpe:BP3817,md:bpe_M00120,bpe,Bordetella pertussis Tohama I ,
bpe:BP2162,md:bpe_M00123,bpe,Bordetella pertussis Tohama I ,
bpe:BP2164,md:bpe_M00123,bpe,Bordetella pertussis Tohama I ,
bpe:BP2165,md:bpe_M00123,bpe,Bordetella pertussis Tohama I ,
bpe:BP2718,md:bpe_M00123,bpe,Bordetella pertussis Tohama I ,
bpe:BP0841,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0842,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0843,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0844,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0845,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0846,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0847,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0848,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0849,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0850,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0851,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0852,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0853,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP0854,md:bpe_M00144,bpe,Bordetella pertussis Tohama I ,
bpe:BP2360,md:bpe_M00149,bpe,Bordetella pertussis Tohama I ,
bpe:BP2361,md:bpe_M00149,bpe,Bordetella pertussis Tohama I ,
bpe:BP2362,md:bpe_M00149,bpe,Bordetella pertussis Tohama I ,
bpe:BP2363,md:bpe_M00149,bpe,Bordetella pertussis Tohama I ,
bpe:BP0275,md:bpe_M00151,bpe,Bordetella pertussis Tohama I ,
bpe:BP0276,md:bpe_M00151,bpe,Bordetella pertussis Tohama I ,
bpe:BP0277,md:bpe_M00151,bpe,Bordetella pertussis Tohama I ,
bpe:BP0259,md:bpe_M00153,bpe,Bordetella pertussis Tohama I ,
bpe:BP0260,md:bpe_M00153,bpe,Bordetella pertussis Tohama I ,
bpe:BP0261,md:bpe_M00153,bpe,Bordetella pertussis Tohama I ,
bpe:BP3224,md:bpe_M00153,bpe,Bordetella pertussis Tohama I ,
bpe:BP3225,md:bpe_M00153,bpe,Bordetella pertussis Tohama I ,
bpe:BP3740,md:bpe_M00155,bpe,Bordetella pertussis Tohama I ,
bpe:BP3743,md:bpe_M00155,bpe,Bordetella pertussis Tohama I ,
bpe:BP3744,md:bpe_M00155,bpe,Bordetella pertussis Tohama I ,
bpe:BP3282,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP3283,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP3284,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP3285,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP3286,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP3287,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP3288,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP3289,md:bpe_M00157,bpe,Bordetella pertussis Tohama I ,
bpe:BP0215,md:bpe_M00168,bpe,Bordetella pertussis Tohama I ,
bpe:BP2365,md:bpe_M00168,bpe,Bordetella pertussis Tohama I ,
bpe:BP0010,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0011,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0013,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0014,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0492,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0748,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0749,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0794,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0950,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0975,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP1232,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP1419,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP1839,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2050,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2051,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2186,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2445,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2575,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2576,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2773,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2793,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2794,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2796,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2961,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP2962,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3124,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3608,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3609,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3612,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3613,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3614,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3615,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3616,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3617,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3618,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3619,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3620,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3621,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3622,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3626,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3627,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3628,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3629,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3630,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3631,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3632,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3633,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3634,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3635,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3638,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3639,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3640,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3641,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP3643,md:bpe_M00178,bpe,Bordetella pertussis Tohama I ,
bpe:BP0015,md:bpe_M00183,bpe,Bordetella pertussis Tohama I ,
bpe:BP0016,md:bpe_M00183,bpe,Bordetella pertussis Tohama I ,
bpe:BP1577,md:bpe_M00183,bpe,Bordetella pertussis Tohama I ,
bpe:BP3642,md:bpe_M00183,bpe,Bordetella pertussis Tohama I ,
bpe:BP0406,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP0490,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP1549,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP1848,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP2022,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP2042,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP2332,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP2422,md:bpe_M00260,bpe,Bordetella pertussis Tohama I ,
bpe:BP0618,md:bpe_M00307,bpe,Bordetella pertussis Tohama I ,
bpe:BP0993,md:bpe_M00307,bpe,Bordetella pertussis Tohama I ,
bpe:BP0994,md:bpe_M00307,bpe,Bordetella pertussis Tohama I ,
bpe:BP0995,md:bpe_M00307,bpe,Bordetella pertussis Tohama I ,
bpe:BP1121,md:bpe_M00307,bpe,Bordetella pertussis Tohama I ,
bpe:BP1126,md:bpe_M00307,bpe,Bordetella pertussis Tohama I ,
bpe:BP1729,md:bpe_M00307,bpe,Bordetella pertussis Tohama I ,
bpe:BP2728,md:bpe_M00417,bpe,Bordetella pertussis Tohama I ,
bpe:BP2729,md:bpe_M00417,bpe,Bordetella pertussis Tohama I ,
bpe:BP2730,md:bpe_M00417,bpe,Bordetella pertussis Tohama I ,
bpe:BP2930,md:bpe_M00417,bpe,Bordetella pertussis Tohama I ,
bpe:BP2931,md:bpe_M00417,bpe,Bordetella pertussis Tohama I ,
bpe:BP2932,md:bpe_M00417,bpe,Bordetella pertussis Tohama I ,
bpe:BP2933,md:bpe_M00417,bpe,Bordetella pertussis Tohama I ,
bpe:BP0131,md:bpe_M00432,bpe,Bordetella pertussis Tohama I ,
bpe:BP1356,md:bpe_M00432,bpe,Bordetella pertussis Tohama I ,
bpe:BP1481,md:bpe_M00432,bpe,Bordetella pertussis Tohama I ,
bpe:BP1482,md:bpe_M00432,bpe,Bordetella pertussis Tohama I ,
bpe:BP1483,md:bpe_M00432,bpe,Bordetella pertussis Tohama I ,
bpe:BP0139,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0289,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0467,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0773,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0784,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0789,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0790,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0791,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0798,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0860,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP1535,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP1538,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP1860,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP3043,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP3398,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP3453,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP3571,md:bpe_M00570,bpe,Bordetella pertussis Tohama I ,
bpe:BP0466,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP0599,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP0772,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP0813,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP0859,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP1002,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP1128,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP1430,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP1668,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP1672,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP1785,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP2162,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP2163,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP2439,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP2441,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP2554,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP3010,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP3215,md:bpe_M00572,bpe,Bordetella pertussis Tohama I ,
bpe:BP3783,md:bpe_M00574,bpe,Bordetella pertussis Tohama I ,
bpe:BP3784,md:bpe_M00574,bpe,Bordetella pertussis Tohama I ,
bpe:BP3785,md:bpe_M00574,bpe,Bordetella pertussis Tohama I ,
bpe:BP3786,md:bpe_M00574,bpe,Bordetella pertussis Tohama I ,
bpe:BP3787,md:bpe_M00574,bpe,Bordetella pertussis Tohama I ,
bpe:BP0758,md:bpe_M00575,bpe,Bordetella pertussis Tohama I ,
bpe:BP0760,md:bpe_M00575,bpe,Bordetella pertussis Tohama I ,
bpe:BP0761,md:bpe_M00575,bpe,Bordetella pertussis Tohama I ,
bpe:BP0762,md:bpe_M00575,bpe,Bordetella pertussis Tohama I ,
bpe:BP0763,md:bpe_M00575,bpe,Bordetella pertussis Tohama I ,
bpe:BP1003,md:bpe_M00579,bpe,Bordetella pertussis Tohama I ,
bpe:BP1004,md:bpe_M00579,bpe,Bordetella pertussis Tohama I ,
bpe:BP2702,md:bpe_M00844,bpe,Bordetella pertussis Tohama I ,
bpe:BP3537,md:bpe_M00844,bpe,Bordetella pertussis Tohama I ,
bpe:BP3538,md:bpe_M00844,bpe,Bordetella pertussis Tohama I ,
bpe:BP0315,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
bpe:BP0677,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
bpe:BP1055,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
bpe:BP2535,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
bpe:BP2536,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
bpe:BP2537,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
bpe:BP2978,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
bpe:BP3648,md:bpe_M00846,bpe,Bordetella pertussis Tohama I ,
hpy:HP0742,md:hpy_M00005,hpy,Helicobacter pylori 26695,
hpy:HP0574,md:hpy_M00007,hpy,Helicobacter pylori 26695,
hpy:HP1088,md:hpy_M00007,hpy,Helicobacter pylori 26695,
hpy:HP1386,md:hpy_M00007,hpy,Helicobacter pylori 26695,
hpy:HP1495,md:hpy_M00007,hpy,Helicobacter pylori 26695,
hpy:HP1099,md:hpy_M00008,hpy,Helicobacter pylori 26695,
hpy:HP1100,md:hpy_M00008,hpy,Helicobacter pylori 26695,
hpy:HP1101,md:hpy_M00008,hpy,Helicobacter pylori 26695,
hpy:HP1102,md:hpy_M00008,hpy,Helicobacter pylori 26695,
hpy:HP0026,md:hpy_M00010,hpy,Helicobacter pylori 26695,
hpy:HP0027,md:hpy_M00010,hpy,Helicobacter pylori 26695,
hpy:HP0779,md:hpy_M00010,hpy,Helicobacter pylori 26695,
hpy:HP0098,md:hpy_M00018,hpy,Helicobacter pylori 26695,
hpy:HP0822,md:hpy_M00018,hpy,Helicobacter pylori 26695,
hpy:HP1050,md:hpy_M00018,hpy,Helicobacter pylori 26695,
hpy:HP1189,md:hpy_M00018,hpy,Helicobacter pylori 26695,
hpy:HP1229,md:hpy_M00018,hpy,Helicobacter pylori 26695,
hpy:HP0107,md:hpy_M00021,hpy,Helicobacter pylori 26695,
hpy:HP1210,md:hpy_M00021,hpy,Helicobacter pylori 26695,
hpy:HP0134,md:hpy_M00022,hpy,Helicobacter pylori 26695,
hpy:HP0157,md:hpy_M00022,hpy,Helicobacter pylori 26695,
hpy:HP0283,md:hpy_M00022,hpy,Helicobacter pylori 26695,
hpy:HP0401,md:hpy_M00022,hpy,Helicobacter pylori 26695,
hpy:HP0663,md:hpy_M00022,hpy,Helicobacter pylori 26695,
hpy:HP1038,md:hpy_M00022,hpy,Helicobacter pylori 26695,
hpy:HP1249,md:hpy_M00022,hpy,Helicobacter pylori 26695,
hpy:HP0276,md:hpy_M00023,hpy,Helicobacter pylori 26695,
hpy:HP1277,md:hpy_M00023,hpy,Helicobacter pylori 26695,
hpy:HP1278,md:hpy_M00023,hpy,Helicobacter pylori 26695,
hpy:HP1279,md:hpy_M00023,hpy,Helicobacter pylori 26695,
hpy:HP1280,md:hpy_M00023,hpy,Helicobacter pylori 26695,
hpy:HP1281,md:hpy_M00023,hpy,Helicobacter pylori 26695,
hpy:HP1282,md:hpy_M00023,hpy,Helicobacter pylori 26695,
hpy:HP0198,md:hpy_M00049,hpy,Helicobacter pylori 26695,
hpy:HP0255,md:hpy_M00049,hpy,Helicobacter pylori 26695,
hpy:HP0618,md:hpy_M00049,hpy,Helicobacter pylori 26695,
hpy:HP1112,md:hpy_M00049,hpy,Helicobacter pylori 26695,
hpy:HP0198,md:hpy_M00050,hpy,Helicobacter pylori 26695,
hpy:HP0321,md:hpy_M00050,hpy,Helicobacter pylori 26695,
hpy:HP0409,md:hpy_M00050,hpy,Helicobacter pylori 26695,
hpy:HP0829,md:hpy_M00050,hpy,Helicobacter pylori 26695,
hpy:HP0003,md:hpy_M00063,hpy,Helicobacter pylori 26695,
hpy:HP0230,md:hpy_M00063,hpy,Helicobacter pylori 26695,
hpy:HP1429,md:hpy_M00063,hpy,Helicobacter pylori 26695,
hpy:HP1570,md:hpy_M00063,hpy,Helicobacter pylori 26695,
hpy:HP0857,md:hpy_M00064,hpy,Helicobacter pylori 26695,
hpy:HP0858,md:hpy_M00064,hpy,Helicobacter pylori 26695,
hpy:HP0859,md:hpy_M00064,hpy,Helicobacter pylori 26695,
hpy:HP0860,md:hpy_M00064,hpy,Helicobacter pylori 26695,
hpy:HP0090,md:hpy_M00082,hpy,Helicobacter pylori 26695,
hpy:HP0202,md:hpy_M00082,hpy,Helicobacter pylori 26695,
hpy:HP0370,md:hpy_M00082,hpy,Helicobacter pylori 26695,
hpy:HP0371,md:hpy_M00082,hpy,Helicobacter pylori 26695,
hpy:HP0557,md:hpy_M00082,hpy,Helicobacter pylori 26695,
hpy:HP0950,md:hpy_M00082,hpy,Helicobacter pylori 26695,
hpy:HP0195,md:hpy_M00083,hpy,Helicobacter pylori 26695,
hpy:HP0558,md:hpy_M00083,hpy,Helicobacter pylori 26695,
hpy:HP0561,md:hpy_M00083,hpy,Helicobacter pylori 26695,
hpy:HP1376,md:hpy_M00083,hpy,Helicobacter pylori 26695,
hpy:HP0215,md:hpy_M00093,hpy,Helicobacter pylori 26695,
hpy:HP1071,md:hpy_M00093,hpy,Helicobacter pylori 26695,
hpy:HP1357,md:hpy_M00093,hpy,Helicobacter pylori 26695,
hpy:HP0831,md:hpy_M00120,hpy,Helicobacter pylori 26695,
hpy:HP0841,md:hpy_M00120,hpy,Helicobacter pylori 26695,
hpy:HP0862,md:hpy_M00120,hpy,Helicobacter pylori 26695,
hpy:HP1475,md:hpy_M00120,hpy,Helicobacter pylori 26695,
hpy:HP0029,md:hpy_M00123,hpy,Helicobacter pylori 26695,
hpy:HP0598,md:hpy_M00123,hpy,Helicobacter pylori 26695,
hpy:HP0976,md:hpy_M00123,hpy,Helicobacter pylori 26695,
hpy:HP1406,md:hpy_M00123,hpy,Helicobacter pylori 26695,
hpy:HP1260,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1261,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1262,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1263,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1264,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1265,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1266,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1267,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1268,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1269,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1270,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1271,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1272,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1273,md:hpy_M00144,hpy,Helicobacter pylori 26695,
hpy:HP1538,md:hpy_M00151,hpy,Helicobacter pylori 26695,
